acid,currency,curve_type,yield_tomaturity,vir_model,asset_type,valdate,maturity,duration,oas,market_value_usd,convexity,oas_fv,credit_loss_fv,tax_benefit_fv,credit_fv_valdate,shift_yield,shift_yield_fv,termspread,credit_free_yield_fv,termspread_fv,rollspread,rollspread_fv,yield_tomaturity_fv,fx_usd_unhedged_1,fx_usd_unhedged_10,fx_usd_unhedged_20,fx_usd_unhedged_30,fx_usd_unhedged_fair,fx_usd_hedged_fair,local_nominal_1,local_real_1,usd_unhedged_1,usd_hedged_1,fx_usd_hedged_1,income_contrib_1,rollyield_contrib_1,creditloss_contrib_1,price_contrib_1,inflation_contrib_1,local_nominal_10,local_real_10,usd_unhedged_10,usd_hedged_10,fx_usd_hedged_10,income_contrib_10,rollyield_contrib_10,creditloss_contrib_10,price_contrib_10,inflation_contrib_10,local_nominal_20,local_real_20,usd_unhedged_20,usd_hedged_20,fx_usd_hedged_20,income_contrib_20,rollyield_contrib_20,creditloss_contrib_20,price_contrib_20,inflation_contrib_20,local_nominal_30,local_real_30,usd_unhedged_30,usd_hedged_30,fx_usd_hedged_30,income_contrib_30,rollyield_contrib_30,creditloss_contrib_30,price_contrib_30,inflation_contrib_30,nominal_vir_fair,real_vir_fair,usd_unhedged_fair,usd_hedged_fair,income_contrib_fair,rollyield_contrib_fair,creditloss_contrib_fair,price_contrib_fair,inflation_contrib_fair,missing_components
US Corp: 7-10 (ESG),USD,nominal,5.171945141539466,Cashflow,Conventional,2026-05-31,8.631428360248748,6.778027138663944,0.8019618885661229,487839.629645124,0.5652426113348484,1.5,-0.626501976345321,0.0,2025-08-31,4.4589,4.4,-0.08891674702665675,4.295076174285738,-0.10492382571426262,0.05859999999999932,0.0766666666666671,5.795076174285738,0.0,0.0,0.0,0.0,0.0,0.0,0.04498975012341777,0.014224927327807668,0.04498975012341777,0.04498975012341777,0.0,0.05171945141539466,0.004094380260228895,-0.0062650197634532105,-0.004211720175177791,0.030333333333333323,0.04808782869224659,0.02225360268949861,0.04808782869224659,0.04808782869224659,0.0,0.05465606606275289,0.004645433866602307,-0.0062650197634532105,-0.004586720160536961,0.025271836591995722,0.051189248863616976,0.02591509095275768,0.051189248863616976,0.051189248863616976,0.0,0.056384401402805116,0.004920960669789013,-0.0062650197634532105,-0.0035478507344562926,0.024635720961456498,0.05206590016728829,0.026983100977231,0.05206590016728829,0.05206590016728829,0.0,0.05690652151615585,0.005012802937517915,-0.0062650197634532105,-0.0033006046404970846,0.02442377013427932,0.05688222945237988,0.03211155219958961,0.05688222945237986,0.05688222945237986,0.057950761742857376,0.00519648747297572,-0.0062650197634532105,9.118688160469901e-05,0.024,
US Corp: HY,USD,nominal,7.309241607756014,Cashflow,Conventional,2026-05-31,4.778616885548516,3.0316725991840325,2.7146077098858186,1431010.1178562543,0.21333983587098213,4.2,-1.86,0.0,2025-05-31,4.4589,4.4,0.13573389787019519,3.8623648705432476,-0.5376351294567527,0.047900000000000276,0.16999999999999993,8.062364870543249,0.0,0.0,0.0,0.0,0.0,0.0,0.05322300064776764,0.022215788399644998,0.05322300064776764,0.05322300064776764,0.0,0.07309241607756013,0.0018223383993695294,-0.018600000000000002,-0.001733621567425625,0.030333333333333323,0.05777882436929227,0.031705725854471734,0.05777882436929227,0.05777882436929227,0.0,0.0766139957601027,0.0034880909089911915,-0.018600000000000002,-0.00235375799200499,0.025271836591995722,0.0607319888037563,0.03522839103094055,0.0607319888037563,0.0607319888037563,0.0,0.07869980973276758,0.004320967163802023,-0.018600000000000002,-0.002330993008531679,0.024635720961456498,0.06151876838061776,0.03621059890232359,0.06151876838061776,0.06151876838061776,0.0,0.07934108939032258,0.0045985925820723,-0.018600000000000002,-0.0024599349494858203,0.02442377013427932,0.06717749212404533,0.04216551965238802,0.06717749212404533,0.06717749212404533,0.08062364870543248,0.005153843418612853,-0.018600000000000002,0.0011141460909889211,0.024,
US Credit,USD,nominal,5.0740234461882725,composite,Conventional,2026-05-31,10.55640510150181,6.798660646664413,0.6668740243809181,7667805.941457601,0.9022530880097065,1.307493383076901,-0.4776058213486422,0.0,2023-12-31,4.4589,4.400000000000001,-0.05175057819264598,4.058531304720713,-0.3414686952792869,0.03453290107492916,0.10302454147546497,5.366024687797614,0.0,0.0,0.0,0.0,0.0,0.0,0.04451619910286811,0.013765317796378016,0.04451619910286811,0.04451619910286811,0.0,0.05074023446188272,0.0016310875941567416,-0.004776058213486423,-0.002762097800550921,0.030333333333333323,0.04666796572038142,0.020868737796901186,0.04666796572038142,0.04666796572038142,0.0,0.052186765049124756,0.0027789913220513484,-0.004776058213486423,-0.0032207631637186113,0.025271836591995722,0.04869941187595772,0.023485118098284984,0.04869941187595772,0.04869941187595772,0.0,0.053004493463550455,0.003352943185998652,-0.004776058213486423,-0.002632948612966419,0.024635720961456494,0.04925235125546423,0.024236631211642448,0.04925235125546423,0.04925235125546423,0.0,0.05322307793502568,0.0035442604739810853,-0.004776058213486423,-0.0025043353006081364,0.02442377013427932,0.05281108371443567,0.028135823939878495,0.05281108371443566,0.05281108371443566,0.05366024687797615,0.003926895049945955,-0.004776058213486423,8.049937700464148e-05,0.023999999999999997,
US Credit: 1-10,USD,nominal,4.732795082152634,composite,Conventional,2026-05-31,4.8593286630605235,4.104845375576193,0.5608113368897042,5256076.107136391,0.2491866322863625,1.135881918957823,-0.39676479498661266,0.0,2023-12-31,4.4589,4.4,-0.28691625473706867,3.826203227825986,-0.5737967721740141,0.05251182101281979,0.14800271651578717,4.962085146783809,0.0,0.0,0.0,0.0,0.0,0.0,0.04411973293700173,0.013380523717568829,0.04411973293700173,0.04411973293700173,0.0,0.047327950821526354,0.002593727809976712,-0.003967647949866127,-0.001676835052654581,0.030333333333333323,0.0461610461176298,0.020374313211479363,0.0461610461176298,0.0461610461176298,0.0,0.04849228111236663,0.004015897750096525,-0.003967647949866127,-0.0022498381069622846,0.025271836591995722,0.04764636544159355,0.0224573904748755,0.04764636544159355,0.04764636544159355,0.0,0.04913755379010236,0.00472698272015643,-0.003967647949866127,-0.0021550829243246663,0.024635720961456494,0.0480506290484492,0.023063559830394157,0.0480506290484492,0.0480506290484492,0.0,0.049298653016014264,0.004964011043509732,-0.003967647949866127,-0.0021588134669999347,0.02442377013427932,0.0510912712081883,0.026456319539246244,0.05109127120818823,0.05109127120818823,0.04962085146783809,0.005438067690216337,-0.003967647949866127,-4.470062079081699e-05,0.023999999999999997,
US Credit: 1-3,USD,nominal,4.415647516686739,Cashflow,Conventional,2026-05-31,2.048630490656886,1.886186613534373,0.3894789974878681,1583551.6742333395,0.04990788280855586,0.882,-0.200672419840943,0.0,2023-12-31,4.4589,4.4,-0.4327314808011291,3.3887534883182395,-1.0112465116817608,0.12897887341098224,0.3131917313080361,4.270753488318239,0.0,0.0,0.0,0.0,0.0,0.0,0.043718805563594865,0.012991399770554635,0.043718805563594865,0.043718805563594865,0.0,0.04415647516686739,0.002780242071171725,-0.00200672419840943,-0.0011861887074180455,0.030333333333333323,0.04401865840689512,0.01828473302964584,0.04401865840689512,0.04401865840689512,0.0,0.043636977039209136,0.004343811290900222,-0.00200672419840943,-0.0019580887557316684,0.025271836591995722,0.04402938819770941,0.01892737764212926,0.04402938819770941,0.04402938819770941,0.0,0.043253243461195766,0.005125595900764472,-0.00200672419840943,-0.002357292396253041,0.024635720961456498,0.043991101960440204,0.01910081784181572,0.043991101960440204,0.043991101960440204,0.0,0.04307134060185797,0.005386190770719221,-0.00200672419840943,-0.002478526830862804,0.02442377013427932,0.04660819119540168,0.022078311714259558,0.046608191195401716,0.046608191195401716,0.042707534883182394,0.005907380510628719,-0.00200672419840943,-0.00014733682993106623,0.024,
US Credit: 1-5,USD,nominal,4.52612900428119,Cashflow,Conventional,2026-05-31,3.0537118196313835,2.7674324920507694,0.4445622506234935,3165741.012297269,0.10588308188630258,0.9945,-0.304494164996654,0.0,2023-12-31,4.4589,4.4,-0.37733324634230403,3.5691310093373354,-0.830868990662665,0.04648056772944731,0.17946288180368652,4.563631009337335,0.0,0.0,0.0,0.0,0.0,0.0,0.043178084688194174,0.0124665978856624,0.043178084688194174,0.043178084688194174,0.0,0.045261290042811896,0.0016543379106715393,-0.00304494164996654,-0.0005981933822976071,0.030333333333333323,0.044522510665884196,0.018776165877995465,0.044522510665884196,0.044522510665884196,0.0,0.04556257406556455,0.0033104260064387146,-0.00304494164996654,-0.0012498255552519932,0.025271836591995722,0.04519271562115201,0.02006273472527975,0.04519271562115201,0.04519271562115201,0.0,0.045680429579468954,0.004138470054322302,-0.00304494164996654,-0.0015456644840503575,0.024635720961456498,0.04535648417522009,0.02043364733541564,0.04535648417522009,0.04535648417522009,0.0,0.045665723084103764,0.004414484736950164,-0.00304494164996654,-0.0016495982182069824,0.02442377013427932,0.0475578825456127,0.023005744673449735,0.04755788254561266,0.04755788254561266,0.04563631009337335,0.004966514102205889,-0.00304494164996654,-6.861258325474573e-05,0.024,
US Credit: 10+,USD,nominal,5.81768976642092,Cashflow,Conventional,2026-05-31,22.972500354993933,12.669508152844973,0.8980249392337611,2411729.83432121,2.3255331525720884,1.6815,-0.653789148805566,0.0,2023-12-31,4.4589,4.4,0.46076482718715894,4.56486250177497,0.16486250177496942,-0.004650000000000709,0.004999999999999893,6.2463625017749695,0.0,0.0,0.0,0.0,0.0,0.0,0.045380249591460586,0.014603930370230334,0.045380249591460586,0.045380249591460586,0.0,0.0581768976642092,-0.0004668713754324194,-0.006537891488055661,-0.005127297881425075,0.030333333333333323,0.047772736235861535,0.021946276919747376,0.047772736235861535,0.047772736235861535,0.0,0.06023844997330242,8.33020161049078e-05,-0.006537891488055661,-0.005336777951118421,0.025271836591995722,0.05099440036289349,0.02572492727142439,0.05099440036289349,0.05099440036289349,0.0,0.06143202499552606,0.00035838871187357133,-0.006537891488055661,-0.0036743996050080385,0.024635720961456498,0.05187136076880994,0.026793199684279845,0.05187136076880994,0.05187136076880994,0.0,0.061775891669600604,0.00045008427712979276,-0.006537891488055661,-0.0032573587231645718,0.02442377013427932,0.056559208937336264,0.03179610247786746,0.05655920893733635,0.05655920893733635,0.06246362501774969,0.0006334754076422351,-0.006537891488055661,0.0003533577658927367,0.024,
US Credit: 5-10,USD,nominal,5.045783789170737,Cashflow,Conventional,2026-05-31,7.593873620876627,6.130311448553855,0.7368666023558137,2090335.0948391217,0.466214958428585,1.35,-0.536505508478389,0.0,2023-12-31,4.4589,4.4,-0.14998281318507622,4.215530310933874,-0.18446968906612593,0.06164594784342459,0.1003573721155302,5.565530310933875,0.0,0.0,0.0,0.0,0.0,0.0,0.04554582700573162,0.014764633134000338,0.04554582700573162,0.04554582700573162,0.0,0.05045783789170738,0.004016401685620111,-0.00536505508478389,-0.003310400973186911,0.030333333333333323,0.04864255202187495,0.022794652691878747,0.04864255202187495,0.04864255202187495,0.0,0.052929222239641485,0.005084310578943127,-0.00536505508478389,-0.003764322916396612,0.025271836591995722,0.051362334180560465,0.02608401471112609,0.051362334180560465,0.051362334180560465,0.0,0.054373250174490115,0.005618265025604635,-0.00536505508478389,-0.003078026310191273,0.024635720961456498,0.05213081932000385,0.027046472361816454,0.05213081932000385,0.05213081932000385,0.0,0.05480060115277297,0.005796249841158467,-0.00536505508478389,-0.0029300025462872803,0.02442377013427932,0.056442467496821004,0.03168209716486414,0.056442467496820914,0.056442467496820914,0.05565530310933875,0.0061522194722661416,-0.00536505508478389,-8.486771421178929e-06,0.024,
US Gov,USD,nominal,4.323198273553527,composite,Conventional,2026-05-31,7.659594113138527,5.7179695267433415,0.03625143428441172,15835559.381206255,0.689243111264516,0.0628409887145154,-0.030369681114010248,0.0,2023-12-31,4.4589,4.3999999999999995,-0.1719531607308843,3.861499552210915,-0.538500447789085,0.07782714900772994,0.1793379021037806,3.92434054092543,0.0,0.0,0.0,0.0,0.0,0.0,0.046464377782599,0.015656141490714027,0.046464377782599,0.046464377782599,0.0,0.043231982735535274,0.0029338974318030763,-0.00030369681114010246,0.00046574173811643943,0.030333333333333323,0.04562679245590671,0.019853228321935472,0.04562679245590671,0.04562679245590671,0.0,0.04156964793870883,0.004072148140602016,-0.00030369681114010246,0.00012900175356455484,0.025271836591995722,0.044517455962229356,0.019403710600794825,0.044517455962229356,0.044517455962229356,0.0,0.04048751417398157,0.004641273495001485,-0.00030369681114010246,-0.0004565956234509255,0.024635720961456494,0.044100114704844075,0.019207231561979145,0.044100114704844075,0.044100114704844075,0.0,0.04007281125240581,0.004830981946467976,-0.00030369681114010246,-0.0006453219312967829,0.02442377013427932,0.04415010744751515,0.01967783930421403,0.044150107447515165,0.044150107447515165,0.039243405409254306,0.005210398849400954,-0.00030369681114010246,-0.00017221088031122686,0.023999999999999997,
US Gov+Credit,USD,nominal,4.568149651396132,composite,Conventional,2026-05-31,8.604658115800003,6.070537326139316,0.24198757363193735,23503365.32266386,0.758736102708662,0.46889998892664536,-0.1762772941833117,0.0,2023-12-31,4.4589,4.4,-0.13273792223580447,3.9257797615260293,-0.4742202384739706,0.0637027082320103,0.1544412104170739,4.394679750452674,0.0,0.0,0.0,0.0,0.0,0.0,0.04582879833044893,0.015039273695032957,0.04582879833044893,0.04582879833044893,0.0,0.04568149651396132,0.002508864978937226,-0.0017627729418331173,-0.0005873179770724725,0.030333333333333323,0.0459664678357438,0.02018453107279047,0.0459664678357438,0.0459664678357438,0.0,0.045033406959715756,0.003650264916629927,-0.0017627729418331173,-0.0009638352500990093,0.02527183659199572,0.04588178936563687,0.020735240797816735,0.04588178936563687,0.04588178936563687,0.0,0.044571089732121254,0.004220964885476276,-0.0017627729418331173,-0.001166615322954304,0.024635720961456494,0.04578099527204289,0.02084803746301605,0.04578099527204289,0.04578099527204289,0.0,0.04436299232292308,0.004411198208425061,-0.0017627729418331173,-0.0012518118344558554,0.024423770134279318,0.04697568941701625,0.022437196696304913,0.04697568941701625,0.04697568941701625,0.04394679750452675,0.004791664854322627,-0.0017627729418331173,-8.976595440755744e-05,0.023999999999999997,
US Gov+Credit: 1-10,USD,nominal,4.311825136104908,composite,Conventional,2026-05-31,4.240765112632698,3.714539569497016,0.1827582089239248,17869570.37667171,0.20760932452908998,0.36836855298320814,-0.1315904532067373,0.0,2023-12-31,4.4589,4.4,-0.3298330728190165,3.7277277034726235,-0.6722722965273767,0.08032409499943877,0.2007516334680321,4.096096256455831,0.0,0.0,0.0,0.0,0.0,0.0,0.04391635880624228,0.013183136984382693,0.04391635880624228,0.04391635880624228,0.0,0.043118251361049076,0.002904562488637661,-0.0013159045320673731,-0.0008119748974762927,0.03033333333333332,0.0441204373847553,0.01838400326630675,0.0441204373847553,0.0441204373847553,0.0,0.04227999640262823,0.004447492483476656,-0.0013159045320673731,-0.0013458361458310224,0.02527183659199572,0.04407798022503993,0.01897480135217222,0.04407798022503993,0.04407798022503993,0.0,0.041701466983593276,0.005218957480896154,-0.0013159045320673731,-0.001597522371113474,0.024635720961456494,0.04400338919221185,0.019112812127901058,0.04400338919221185,0.04400338919221185,0.0,0.041454632177248284,0.005476112480035988,-0.0013159045320673731,-0.0016871848858493583,0.02442377013427932,0.04563548051080659,0.02112839893633452,0.045635480510806584,0.045635480510806584,0.04096096256455831,0.005990422478315652,-0.0013159045320673731,-0.00016285937226044692,0.023999999999999994,
US Gov+Credit: 1-3,USD,nominal,4.100904775145223,composite,Conventional,2026-05-31,1.9676804877783631,1.8550806939656037,0.09540169720851366,7116468.221302024,0.04733571493619125,0.21187906351173108,-0.050300701705886804,0.0,2023-12-31,4.4589,4.4,-0.45339692206329063,3.367472051511375,-1.0325279484886252,0.13661885926437906,0.32548336546656176,3.5793511150231057,0.0,0.0,0.0,0.0,0.0,0.0,0.042408541218070146,0.011719710014302897,0.042408541218070146,0.042408541218070146,0.0,0.041009047751452234,0.002883115414713907,-0.000503007017058868,-0.0010303570091698114,0.030333333333333323,0.04109359425521432,0.015431768530588075,0.04109359425521432,0.04109359425521432,0.0,0.038794581280902705,0.004459308281945694,-0.000503007017058868,-0.0017316402749209842,0.02527183659199572,0.040040462565776834,0.015034359323199674,0.040040462565776834,0.040040462565776834,0.0,0.03737503371556689,0.005247404715561586,-0.000503007017058868,-0.002159183667898042,0.024635720961456494,0.03965576113067892,0.014868837916952182,0.03965576113067892,0.03965576113067892,0.0,0.036847859527121614,0.005510103526766887,-0.000503007017058868,-0.0022816724294281786,0.02442377013427932,0.04132600528234967,0.016919927033544696,0.04132600528234975,0.04132600528234975,0.035793511150231064,0.006035501149177481,-0.000503007017058868,-0.0001839588684391934,0.024,
US Gov+Credit: 1-5,USD,nominal,4.1780472530143475,composite,Conventional,2026-05-31,2.838217258615116,2.623062769571409,0.12055544333262536,12264520.34918879,0.09586772856679296,0.28190419875424955,-0.08825639856770699,0.0,2023-12-31,4.4589,4.3999999999999995,-0.4014081903182775,3.5238415715195925,-0.8761584284804074,0.08854397038813737,0.2441731376812699,3.805745770273842,0.0,0.0,0.0,0.0,0.0,0.0,0.04279290814817714,0.012092761062611267,0.04279290814817714,0.04279290814817714,0.0,0.04178047253014348,0.002387667120597075,-0.0008825639856770699,-0.0005273232413234297,0.030333333333333327,0.04238781180008614,0.016694085019426565,0.04238781180008614,0.04238781180008614,0.0,0.0402376408578112,0.0041189707383021065,-0.0008825639856770699,-0.0011573553210119036,0.025271836591995726,0.04182769668718498,0.01677862226938228,0.04182769668718498,0.04182769668718498,0.0,0.03922853678027482,0.004984622547154622,-0.0008825639856770699,-0.0015845800572197022,0.024635720961456498,0.04159686876370643,0.016763666687640552,0.04159686876370643,0.04159686876370643,0.0,0.03883817708776269,0.005273173150105461,-0.0008825639856770699,-0.0017170353383878564,0.02442377013427932,0.04302516807306849,0.01857926569635592,0.043025168073068505,0.043025168073068505,0.03805745770273842,0.005850274356007138,-0.0008825639856770699,-0.00016887641508612792,0.024,
US Gov+Credit: 10+,USD,nominal,5.356826980854327,composite,Conventional,2026-05-31,22.415537484452628,13.598887573940848,0.40301228945819045,5402110.199604658,2.519274081152898,0.7367288872449528,-0.3680020267153455,0.0,2023-12-31,4.4589,4.4,0.49491469139613675,4.553463830714826,0.15346383071482506,0.011652537032728387,0.007660769876404074,5.290192717959779,0.0,0.0,0.0,0.0,0.0,0.0,0.05154080369974846,0.020583115852230806,0.05154080369974846,0.05154080369974846,0.0,0.053568269808543276,0.001326902186477135,-0.003680020267153455,0.0004461590770012891,0.030333333333333323,0.05133091019736946,0.025416745759830967,0.05133091019736946,0.05133091019736946,0.0,0.053400940625517805,0.0011662237379935316,-0.003680020267153455,0.0005838780936546815,0.025271836591995722,0.05092171748723036,0.02565399193882166,0.05092171748723036,0.05092171748723036,0.0,0.053232421402557795,0.0010858845137517302,-0.003680020267153455,0.0004420231955437551,0.024635720961456498,0.050679523457642525,0.025629777528416373,0.050679523457642525,0.050679523457642525,0.0,0.053122256661571124,0.0010591047723377963,-0.003680020267153455,0.0003444840216556564,0.024423770134279325,0.05022745220195426,0.025612746290970934,0.050227452201954216,0.050227452201954216,0.05290192717959779,0.0010055452895099289,-0.003680020267153455,0.00017089362020310302,0.024,
